order_id,order_date,year,month,product_name,category,brand,unit_price,quantity,total_price,discount,discount_range,discount_category,is_discounted,final_price,customer_id,customer_name,region
ORD0129,2022-05-09,2022,May,Produk 57,Kebutuhan Harian,Indomaret,7079,4,28316,0.29,"(0.22, 0.3]",Very High,Yes,20104,C045,Customer 45,Surabaya
ORD0264,2022-09-21,2022,September,Produk 95,Minuman,Levi's,11722,2,23444,0.09,"(0.0775, 0.15]",Moderate,Yes,21334,C096,Customer 96,Yogyakarta
ORD0157,2022-06-06,2022,June,Produk 93,Snack,Lifebuoy,24694,1,24694,0.14,"(0.0775, 0.15]",Moderate,Yes,21237,C012,Customer 12,Surabaya
ORD0352,2022-12-18,2022,December,Produk 26,Kebutuhan Harian,Aqua,46914,2,93828,0.29,"(0.22, 0.3]",Very High,Yes,66618,C159,Customer 159,Jakarta
ORD0358,2022-12-24,2022,December,Produk 18,Snack,Lifebuoy,39393,1,39393,0.0,"(-0.001, 0.0775]",Low,No,39393,C090,Customer 90,Yogyakarta
ORD0005,2022-01-05,2022,January,Produk 96,Kebutuhan Harian,Lifebuoy,44986,2,89972,0.12,"(0.0775, 0.15]",Moderate,Yes,79175,C107,Customer 107,Bandung
ORD0495,2023-05-10,2023,May,Produk 86,Snack,Indomaret,20708,4,82832,0.03,"(-0.001, 0.0775]",Low,Yes,80347,C174,Customer 174,Jakarta
ORD0086,2022-03-27,2022,March,Produk 38,Snack,Lifebuoy,21241,4,84964,0.15,"(0.0775, 0.15]",Moderate,Yes,72219,C050,Customer 50,Yogyakarta
ORD0175,2022-06-24,2022,June,Produk 81,Kebutuhan Harian,Indomaret,15093,2,30186,0.01,"(-0.001, 0.0775]",Low,Yes,29884,C175,Customer 175,Medan
ORD0290,2022-10-17,2022,October,Produk 87,Snack,Levi's,49039,1,49039,0.12,"(0.0775, 0.15]",Moderate,Yes,43154,C224,Customer 224,Jakarta
ORD0193,2022-07-12,2022,July,Produk 88,Elektronik,Levi's,15998,3,47994,0.07,"(-0.001, 0.0775]",Low,Yes,44634,C063,Customer 63,Surabaya
ORD0311,2022-11-07,2022,November,Produk 50,Pakaian,Levi's,6759,4,27036,0.16,"(0.15, 0.22]",High,Yes,22710,C069,Customer 69,Medan
ORD0119,2022-04-29,2022,April,Produk 8,Pakaian,Aqua,7708,4,30832,0.3,"(0.22, 0.3]",Very High,Yes,21582,C053,Customer 53,Bandung
ORD0218,2022-08-06,2022,August,Produk 41,Kebutuhan Harian,Aqua,9944,3,29832,0.24,"(0.22, 0.3]",Very High,Yes,22672,C045,Customer 45,Yogyakarta
ORD0427,2023-03-03,2023,March,Produk 6,Minuman,Levi's,42430,2,84860,0.25,"(0.22, 0.3]",Very High,Yes,63645,C187,Customer 187,Surabaya
ORD0458,2023-04-03,2023,April,Produk 69,Elektronik,Levi's,33865,1,33865,0.19,"(0.15, 0.22]",High,Yes,27431,C017,Customer 17,Jakarta
ORD0414,2023-02-18,2023,February,Produk 44,Elektronik,Samsung,29917,2,59834,0.01,"(-0.001, 0.0775]",Low,Yes,59236,C021,Customer 21,Yogyakarta
ORD0114,2022-04-24,2022,April,Produk 64,Pakaian,Indomaret,33071,5,165355,0.06,"(-0.001, 0.0775]",Low,Yes,155434,C213,Customer 213,Jakarta
ORD0466,2023-04-11,2023,April,Produk 29,Snack,Samsung,6990,4,27960,0.28,"(0.22, 0.3]",Very High,Yes,20131,C099,Customer 99,Surabaya
ORD0145,2022-05-25,2022,May,Produk 28,Pakaian,Aqua,18490,5,92450,0.11,"(0.0775, 0.15]",Moderate,Yes,82280,C163,Customer 163,Yogyakarta
ORD0026,2022-01-26,2022,January,Produk 11,Elektronik,Lifebuoy,36880,4,147520,0.03,"(-0.001, 0.0775]",Low,Yes,143094,C158,Customer 158,Medan
ORD0136,2022-05-16,2022,May,Produk 65,Minuman,Indomaret,28570,4,114280,0.21,"(0.15, 0.22]",High,Yes,90281,C236,Customer 236,Yogyakarta
ORD0303,2022-10-30,2022,October,Produk 19,Elektronik,Lifebuoy,48082,5,240410,0.09,"(0.0775, 0.15]",Moderate,Yes,218773,C068,Customer 68,Yogyakarta
ORD0232,2022-08-20,2022,August,Produk 9,Elektronik,Samsung,16694,5,83470,0.08,"(0.0775, 0.15]",Moderate,Yes,76792,C250,Customer 250,Bandung
ORD0369,2023-01-04,2023,January,Produk 27,Pakaian,Aqua,9971,2,19942,0.3,"(0.22, 0.3]",Very High,Yes,13959,C037,Customer 37,Yogyakarta
ORD0076,2022-03-17,2022,March,Produk 34,Pakaian,Aqua,33734,5,168670,0.26,"(0.22, 0.3]",Very High,Yes,124816,C111,Customer 111,Jakarta
ORD0475,2023-04-20,2023,April,Produk 44,Elektronik,Samsung,29917,2,59834,0.12,"(0.0775, 0.15]",Moderate,Yes,52654,C095,Customer 95,Medan
ORD0328,2022-11-24,2022,November,Produk 68,Elektronik,Aqua,43258,2,86516,0.29,"(0.22, 0.3]",Very High,Yes,61426,C187,Customer 187,Bandung
ORD0345,2022-12-11,2022,December,Produk 100,Kebutuhan Harian,Levi's,18575,2,37150,0.2,"(0.15, 0.22]",High,Yes,29720,C129,Customer 129,Jakarta
ORD0302,2022-10-29,2022,October,Produk 82,Minuman,Aqua,21438,4,85752,0.22,"(0.15, 0.22]",High,Yes,66887,C247,Customer 247,Medan
ORD0452,2023-03-28,2023,March,Produk 15,Elektronik,Samsung,18224,4,72896,0.01,"(-0.001, 0.0775]",Low,Yes,72167,C048,Customer 48,Jakarta
ORD0289,2022-10-16,2022,October,Produk 51,Elektronik,Indomaret,46949,5,234745,0.04,"(-0.001, 0.0775]",Low,Yes,225355,C229,Customer 229,Medan
ORD0001,2022-01-01,2022,January,Produk 13,Snack,Samsung,41980,4,167920,0.19,"(0.15, 0.22]",High,Yes,136015,C103,Customer 103,Bandung
ORD0147,2022-05-27,2022,May,Produk 83,Minuman,Indomaret,45411,5,227055,0.27,"(0.22, 0.3]",Very High,Yes,165750,C123,Customer 123,Bandung
ORD0287,2022-10-14,2022,October,Produk 49,Snack,Lifebuoy,14984,4,59936,0.19,"(0.15, 0.22]",High,Yes,48548,C054,Customer 54,Surabaya
ORD0464,2023-04-09,2023,April,Produk 70,Pakaian,Indomaret,11645,1,11645,0.04,"(-0.001, 0.0775]",Low,Yes,11179,C117,Customer 117,Jakarta
ORD0142,2022-05-22,2022,May,Produk 56,Snack,Levi's,32965,1,32965,0.03,"(-0.001, 0.0775]",Low,Yes,31976,C081,Customer 81,Surabaya
ORD0053,2022-02-22,2022,February,Produk 76,Snack,Samsung,17342,5,86710,0.25,"(0.22, 0.3]",Very High,Yes,65032,C244,Customer 244,Bandung
ORD0304,2022-10-31,2022,October,Produk 51,Elektronik,Indomaret,46949,4,187796,0.04,"(-0.001, 0.0775]",Low,Yes,180284,C183,Customer 183,Bandung
ORD0069,2022-03-10,2022,March,Produk 37,Snack,Lifebuoy,15395,4,61580,0.16,"(0.15, 0.22]",High,Yes,51727,C250,Customer 250,Bandung
ORD0361,2022-12-27,2022,December,Produk 17,Pakaian,Levi's,30150,2,60300,0.01,"(-0.001, 0.0775]",Low,Yes,59697,C244,Customer 244,Yogyakarta
ORD0090,2022-03-31,2022,March,Produk 58,Snack,Indomaret,7717,3,23151,0.02,"(-0.001, 0.0775]",Low,Yes,22688,C134,Customer 134,Medan
ORD0446,2023-03-22,2023,March,Produk 87,Snack,Levi's,49039,5,245195,0.2,"(0.15, 0.22]",High,Yes,196156,C028,Customer 28,Yogyakarta
ORD0220,2022-08-08,2022,August,Produk 90,Minuman,Lifebuoy,15682,3,47046,0.21,"(0.15, 0.22]",High,Yes,37166,C185,Customer 185,Surabaya
ORD0450,2023-03-26,2023,March,Produk 29,Snack,Samsung,6990,3,20970,0.1,"(0.0775, 0.15]",Moderate,Yes,18873,C197,Customer 197,Yogyakarta
ORD0498,2023-05-13,2023,May,Produk 33,Minuman,Indomaret,42148,5,210740,0.06,"(-0.001, 0.0775]",Low,Yes,198096,C032,Customer 32,Medan
ORD0192,2022-07-11,2022,July,Produk 60,Elektronik,Samsung,25908,4,103632,0.24,"(0.22, 0.3]",Very High,Yes,78760,C179,Customer 179,Jakarta
ORD0454,2023-03-30,2023,March,Produk 91,Kebutuhan Harian,Indomaret,13519,5,67595,0.07,"(-0.001, 0.0775]",Low,Yes,62863,C004,Customer 4,Jakarta
ORD0063,2022-03-04,2022,March,Produk 89,Pakaian,Samsung,35678,3,107034,0.16,"(0.15, 0.22]",High,Yes,89909,C018,Customer 18,Bandung
ORD0073,2022-03-14,2022,March,Produk 55,Kebutuhan Harian,Levi's,38719,4,154876,0.29,"(0.22, 0.3]",Very High,Yes,109962,C130,Customer 130,Jakarta
ORD0161,2022-06-10,2022,June,Produk 10,Snack,Indomaret,14524,1,14524,0.04,"(-0.001, 0.0775]",Low,Yes,13943,C247,Customer 247,Yogyakarta
ORD0169,2022-06-18,2022,June,Produk 47,Minuman,Aqua,14916,5,74580,0.28,"(0.22, 0.3]",Very High,Yes,53698,C214,Customer 214,Jakarta
ORD0089,2022-03-30,2022,March,Produk 23,Pakaian,Samsung,13666,5,68330,0.05,"(-0.001, 0.0775]",Low,Yes,64914,C002,Customer 2,Jakarta
ORD0176,2022-06-25,2022,June,Produk 85,Pakaian,Indomaret,24846,4,99384,0.17,"(0.15, 0.22]",High,Yes,82489,C206,Customer 206,Jakarta
ORD0269,2022-09-26,2022,September,Produk 21,Minuman,Lifebuoy,13577,1,13577,0.11,"(0.0775, 0.15]",Moderate,Yes,12084,C062,Customer 62,Medan
ORD0073,2022-03-14,2022,March,Produk 13,Snack,Samsung,41980,1,41980,0.29,"(0.22, 0.3]",Very High,Yes,29806,C130,Customer 130,Jakarta
ORD0245,2022-09-02,2022,September,Produk 33,Minuman,Indomaret,42148,4,168592,0.08,"(0.0775, 0.15]",Moderate,Yes,155105,C205,Customer 205,Yogyakarta
ORD0077,2022-03-18,2022,March,Produk 24,Pakaian,Levi's,41368,2,82736,0.12,"(0.0775, 0.15]",Moderate,Yes,72808,C188,Customer 188,Yogyakarta
ORD0159,2022-06-08,2022,June,Produk 11,Elektronik,Lifebuoy,36880,5,184400,0.29,"(0.22, 0.3]",Very High,Yes,130924,C033,Customer 33,Medan
ORD0489,2023-05-04,2023,May,Produk 17,Pakaian,Levi's,30150,5,150750,0.16,"(0.15, 0.22]",High,Yes,126630,C234,Customer 234,Surabaya
ORD0459,2023-04-04,2023,April,Produk 68,Elektronik,Aqua,43258,3,129774,0.15,"(0.0775, 0.15]",Moderate,Yes,110308,C172,Customer 172,Bandung
ORD0324,2022-11-20,2022,November,Produk 47,Minuman,Aqua,14916,4,59664,0.08,"(0.0775, 0.15]",Moderate,Yes,54891,C208,Customer 208,Yogyakarta
ORD0098,2022-04-08,2022,April,Produk 25,Kebutuhan Harian,Aqua,11783,3,35349,0.21,"(0.15, 0.22]",High,Yes,27926,C218,Customer 218,Yogyakarta
ORD0381,2023-01-16,2023,January,Produk 94,Minuman,Aqua,8300,3,24900,0.0,"(-0.001, 0.0775]",Low,No,24900,C054,Customer 54,Bandung
ORD0102,2022-04-12,2022,April,Produk 73,Elektronik,Samsung,16485,1,16485,0.01,"(-0.001, 0.0775]",Low,Yes,16320,C190,Customer 190,Medan
ORD0494,2023-05-09,2023,May,Produk 21,Minuman,Lifebuoy,13577,5,67885,0.18,"(0.15, 0.22]",High,Yes,55666,C104,Customer 104,Bandung
ORD0132,2022-05-12,2022,May,Produk 84,Kebutuhan Harian,Indomaret,31399,3,94197,0.1,"(0.0775, 0.15]",Moderate,Yes,84777,C071,Customer 71,Bandung
ORD0102,2022-04-12,2022,April,Produk 83,Minuman,Indomaret,45411,1,45411,0.29,"(0.22, 0.3]",Very High,Yes,32242,C190,Customer 190,Medan
ORD0019,2022-01-19,2022,January,Produk 83,Minuman,Indomaret,45411,4,181644,0.27,"(0.22, 0.3]",Very High,Yes,132600,C152,Customer 152,Jakarta
ORD0454,2023-03-30,2023,March,Produk 12,Kebutuhan Harian,Levi's,44224,3,132672,0.21,"(0.15, 0.22]",High,Yes,104811,C004,Customer 4,Jakarta
ORD0482,2023-04-27,2023,April,Produk 37,Snack,Lifebuoy,15395,5,76975,0.25,"(0.22, 0.3]",Very High,Yes,57731,C160,Customer 160,Surabaya
ORD0082,2022-03-23,2022,March,Produk 42,Minuman,Lifebuoy,24816,3,74448,0.2,"(0.15, 0.22]",High,Yes,59558,C035,Customer 35,Bandung
ORD0397,2023-02-01,2023,February,Produk 17,Pakaian,Levi's,30150,4,120600,0.04,"(-0.001, 0.0775]",Low,Yes,115776,C153,Customer 153,Surabaya
ORD0489,2023-05-04,2023,May,Produk 48,Pakaian,Samsung,25806,3,77418,0.23,"(0.22, 0.3]",Very High,Yes,59612,C234,Customer 234,Surabaya
ORD0279,2022-10-06,2022,October,Produk 28,Pakaian,Aqua,18490,5,92450,0.06,"(-0.001, 0.0775]",Low,Yes,86903,C113,Customer 113,Yogyakarta
ORD0339,2022-12-05,2022,December,Produk 41,Kebutuhan Harian,Aqua,9944,1,9944,0.1,"(0.0775, 0.15]",Moderate,Yes,8950,C161,Customer 161,Jakarta
ORD0365,2022-12-31,2022,December,Produk 99,Minuman,Levi's,40822,5,204110,0.25,"(0.22, 0.3]",Very High,Yes,153082,C129,Customer 129,Bandung
ORD0331,2022-11-27,2022,November,Produk 47,Minuman,Aqua,14916,1,14916,0.16,"(0.15, 0.22]",High,Yes,12529,C090,Customer 90,Jakarta
ORD0129,2022-05-09,2022,May,Produk 18,Snack,Lifebuoy,39393,2,78786,0.26,"(0.22, 0.3]",Very High,Yes,58302,C045,Customer 45,Surabaya
ORD0344,2022-12-10,2022,December,Produk 78,Pakaian,Samsung,18087,5,90435,0.06,"(-0.001, 0.0775]",Low,Yes,85009,C104,Customer 104,Bandung
ORD0310,2022-11-06,2022,November,Produk 99,Minuman,Levi's,40822,5,204110,0.18,"(0.15, 0.22]",High,Yes,167370,C024,Customer 24,Bandung
ORD0455,2023-03-31,2023,March,Produk 71,Elektronik,Aqua,43000,4,172000,0.03,"(-0.001, 0.0775]",Low,Yes,166840,C035,Customer 35,Medan
ORD0089,2022-03-30,2022,March,Produk 13,Snack,Samsung,41980,3,125940,0.19,"(0.15, 0.22]",High,Yes,102011,C002,Customer 2,Jakarta
ORD0213,2022-08-01,2022,August,Produk 82,Minuman,Aqua,21438,1,21438,0.23,"(0.22, 0.3]",Very High,Yes,16507,C243,Customer 243,Bandung
ORD0143,2022-05-23,2022,May,Produk 13,Snack,Samsung,41980,1,41980,0.18,"(0.15, 0.22]",High,Yes,34424,C136,Customer 136,Jakarta
ORD0065,2022-03-06,2022,March,Produk 100,Kebutuhan Harian,Levi's,18575,4,74300,0.08,"(0.0775, 0.15]",Moderate,Yes,68356,C089,Customer 89,Jakarta
ORD0076,2022-03-17,2022,March,Produk 31,Kebutuhan Harian,Levi's,24956,4,99824,0.01,"(-0.001, 0.0775]",Low,Yes,98826,C111,Customer 111,Jakarta
ORD0199,2022-07-18,2022,July,Produk 2,Snack,Indomaret,6645,3,19935,0.04,"(-0.001, 0.0775]",Low,Yes,19138,C132,Customer 132,Bandung
ORD0143,2022-05-23,2022,May,Produk 16,Kebutuhan Harian,Aqua,45738,3,137214,0.19,"(0.15, 0.22]",High,Yes,111143,C136,Customer 136,Jakarta
ORD0405,2023-02-09,2023,February,Produk 9,Elektronik,Samsung,16694,5,83470,0.28,"(0.22, 0.3]",Very High,Yes,60098,C163,Customer 163,Bandung
ORD0403,2023-02-07,2023,February,Produk 73,Elektronik,Samsung,16485,2,32970,0.06,"(-0.001, 0.0775]",Low,Yes,30992,C194,Customer 194,Surabaya
ORD0316,2022-11-12,2022,November,Produk 38,Snack,Lifebuoy,21241,3,63723,0.22,"(0.15, 0.22]",High,Yes,49704,C139,Customer 139,Surabaya
ORD0093,2022-04-03,2022,April,Produk 75,Elektronik,Indomaret,30522,4,122088,0.26,"(0.22, 0.3]",Very High,Yes,90345,C004,Customer 4,Bandung
ORD0473,2023-04-18,2023,April,Produk 54,Snack,Levi's,29442,3,88326,0.16,"(0.15, 0.22]",High,Yes,74194,C046,Customer 46,Surabaya
ORD0417,2023-02-21,2023,February,Produk 56,Snack,Levi's,32965,1,32965,0.2,"(0.15, 0.22]",High,Yes,26372,C248,Customer 248,Jakarta
ORD0305,2022-11-01,2022,November,Produk 86,Snack,Indomaret,20708,2,41416,0.24,"(0.22, 0.3]",Very High,Yes,31476,C203,Customer 203,Medan
ORD0224,2022-08-12,2022,August,Produk 97,Snack,Aqua,29160,5,145800,0.08,"(0.0775, 0.15]",Moderate,Yes,134136,C028,Customer 28,Bandung
ORD0497,2023-05-12,2023,May,Produk 100,Kebutuhan Harian,Levi's,18575,1,18575,0.09,"(0.0775, 0.15]",Moderate,Yes,16903,C114,Customer 114,Bandung
ORD0291,2022-10-18,2022,October,Produk 87,Snack,Levi's,49039,1,49039,0.0,"(-0.001, 0.0775]",Low,No,49039,C225,Customer 225,Bandung
ORD0428,2023-03-04,2023,March,Produk 45,Minuman,Samsung,36195,2,72390,0.29,"(0.22, 0.3]",Very High,Yes,51397,C115,Customer 115,Surabaya
ORD0102,2022-04-12,2022,April,Produk 34,Pakaian,Aqua,33734,5,168670,0.28,"(0.22, 0.3]",Very High,Yes,121442,C190,Customer 190,Medan
ORD0474,2023-04-19,2023,April,Produk 9,Elektronik,Samsung,16694,4,66776,0.23,"(0.22, 0.3]",Very High,Yes,51418,C181,Customer 181,Yogyakarta
ORD0267,2022-09-24,2022,September,Produk 88,Elektronik,Levi's,15998,5,79990,0.02,"(-0.001, 0.0775]",Low,Yes,78390,C180,Customer 180,Surabaya
ORD0355,2022-12-21,2022,December,Produk 8,Pakaian,Aqua,7708,3,23124,0.13,"(0.0775, 0.15]",Moderate,Yes,20118,C099,Customer 99,Yogyakarta
ORD0456,2023-04-01,2023,April,Produk 7,Kebutuhan Harian,Aqua,44282,1,44282,0.03,"(-0.001, 0.0775]",Low,Yes,42954,C192,Customer 192,Bandung
ORD0110,2022-04-20,2022,April,Produk 36,Elektronik,Levi's,24097,3,72291,0.0,"(-0.001, 0.0775]",Low,No,72291,C215,Customer 215,Yogyakarta
ORD0462,2023-04-07,2023,April,Produk 18,Snack,Lifebuoy,39393,4,157572,0.18,"(0.15, 0.22]",High,Yes,129209,C221,Customer 221,Jakarta
ORD0330,2022-11-26,2022,November,Produk 3,Kebutuhan Harian,Aqua,24256,3,72768,0.29,"(0.22, 0.3]",Very High,Yes,51665,C147,Customer 147,Yogyakarta
ORD0450,2023-03-26,2023,March,Produk 28,Pakaian,Aqua,18490,5,92450,0.27,"(0.22, 0.3]",Very High,Yes,67488,C197,Customer 197,Yogyakarta
ORD0430,2023-03-06,2023,March,Produk 70,Pakaian,Indomaret,11645,3,34935,0.21,"(0.15, 0.22]",High,Yes,27599,C119,Customer 119,Surabaya
ORD0265,2022-09-22,2022,September,Produk 44,Elektronik,Samsung,29917,4,119668,0.03,"(-0.001, 0.0775]",Low,Yes,116078,C216,Customer 216,Jakarta
ORD0003,2022-01-03,2022,January,Produk 21,Minuman,Lifebuoy,13577,4,54308,0.08,"(0.0775, 0.15]",Moderate,Yes,49963,C093,Customer 93,Bandung
ORD0085,2022-03-26,2022,March,Produk 28,Pakaian,Aqua,18490,4,73960,0.1,"(0.0775, 0.15]",Moderate,Yes,66564,C164,Customer 164,Jakarta
ORD0282,2022-10-09,2022,October,Produk 54,Snack,Levi's,29442,5,147210,0.23,"(0.22, 0.3]",Very High,Yes,113352,C187,Customer 187,Yogyakarta
ORD0328,2022-11-24,2022,November,Produk 54,Snack,Levi's,29442,4,117768,0.24,"(0.22, 0.3]",Very High,Yes,89504,C187,Customer 187,Bandung
ORD0304,2022-10-31,2022,October,Produk 65,Minuman,Indomaret,28570,1,28570,0.12,"(0.0775, 0.15]",Moderate,Yes,25142,C183,Customer 183,Bandung
ORD0450,2023-03-26,2023,March,Produk 100,Kebutuhan Harian,Levi's,18575,4,74300,0.13,"(0.0775, 0.15]",Moderate,Yes,64641,C197,Customer 197,Yogyakarta
ORD0454,2023-03-30,2023,March,Produk 21,Minuman,Lifebuoy,13577,3,40731,0.01,"(-0.001, 0.0775]",Low,Yes,40324,C004,Customer 4,Jakarta
ORD0412,2023-02-16,2023,February,Produk 99,Minuman,Levi's,40822,3,122466,0.09,"(0.0775, 0.15]",Moderate,Yes,111444,C033,Customer 33,Jakarta
ORD0117,2022-04-27,2022,April,Produk 13,Snack,Samsung,41980,3,125940,0.14,"(0.0775, 0.15]",Moderate,Yes,108308,C082,Customer 82,Medan
ORD0221,2022-08-09,2022,August,Produk 57,Kebutuhan Harian,Indomaret,7079,5,35395,0.04,"(-0.001, 0.0775]",Low,Yes,33979,C245,Customer 245,Bandung
ORD0154,2022-06-03,2022,June,Produk 49,Snack,Lifebuoy,14984,3,44952,0.14,"(0.0775, 0.15]",Moderate,Yes,38659,C135,Customer 135,Yogyakarta
ORD0153,2022-06-02,2022,June,Produk 54,Snack,Levi's,29442,5,147210,0.26,"(0.22, 0.3]",Very High,Yes,108935,C028,Customer 28,Bandung
ORD0012,2022-01-12,2022,January,Produk 10,Snack,Indomaret,14524,5,72620,0.17,"(0.15, 0.22]",High,Yes,60275,C215,Customer 215,Bandung
ORD0133,2022-05-13,2022,May,Produk 53,Minuman,Indomaret,7482,4,29928,0.02,"(-0.001, 0.0775]",Low,Yes,29329,C009,Customer 9,Surabaya
ORD0482,2023-04-27,2023,April,Produk 44,Elektronik,Samsung,29917,1,29917,0.06,"(-0.001, 0.0775]",Low,Yes,28122,C160,Customer 160,Surabaya
ORD0304,2022-10-31,2022,October,Produk 47,Minuman,Aqua,14916,4,59664,0.14,"(0.0775, 0.15]",Moderate,Yes,51311,C183,Customer 183,Bandung
ORD0293,2022-10-20,2022,October,Produk 53,Minuman,Indomaret,7482,4,29928,0.11,"(0.0775, 0.15]",Moderate,Yes,26636,C147,Customer 147,Jakarta
ORD0463,2023-04-08,2023,April,Produk 74,Pakaian,Aqua,43565,5,217825,0.11,"(0.0775, 0.15]",Moderate,Yes,193864,C046,Customer 46,Bandung
ORD0300,2022-10-27,2022,October,Produk 46,Elektronik,Levi's,26566,5,132830,0.16,"(0.15, 0.22]",High,Yes,111577,C198,Customer 198,Bandung
ORD0228,2022-08-16,2022,August,Produk 13,Snack,Samsung,41980,3,125940,0.18,"(0.15, 0.22]",High,Yes,103271,C030,Customer 30,Yogyakarta
ORD0271,2022-09-28,2022,September,Produk 37,Snack,Lifebuoy,15395,3,46185,0.24,"(0.22, 0.3]",Very High,Yes,35101,C186,Customer 186,Medan
ORD0043,2022-02-12,2022,February,Produk 24,Pakaian,Levi's,41368,4,165472,0.1,"(0.0775, 0.15]",Moderate,Yes,148925,C188,Customer 188,Medan
ORD0432,2023-03-08,2023,March,Produk 2,Snack,Indomaret,6645,2,13290,0.24,"(0.22, 0.3]",Very High,Yes,10100,C238,Customer 238,Surabaya
ORD0343,2022-12-09,2022,December,Produk 86,Snack,Indomaret,20708,2,41416,0.1,"(0.0775, 0.15]",Moderate,Yes,37274,C082,Customer 82,Yogyakarta
ORD0326,2022-11-22,2022,November,Produk 81,Kebutuhan Harian,Indomaret,15093,3,45279,0.02,"(-0.001, 0.0775]",Low,Yes,44373,C003,Customer 3,Surabaya
ORD0302,2022-10-29,2022,October,Produk 100,Kebutuhan Harian,Levi's,18575,2,37150,0.17,"(0.15, 0.22]",High,Yes,30834,C247,Customer 247,Medan
ORD0498,2023-05-13,2023,May,Produk 14,Minuman,Lifebuoy,37409,3,112227,0.18,"(0.15, 0.22]",High,Yes,92026,C032,Customer 32,Medan
ORD0364,2022-12-30,2022,December,Produk 10,Snack,Indomaret,14524,5,72620,0.28,"(0.22, 0.3]",Very High,Yes,52286,C002,Customer 2,Yogyakarta
ORD0379,2023-01-14,2023,January,Produk 35,Snack,Indomaret,9757,4,39028,0.22,"(0.15, 0.22]",High,Yes,30442,C148,Customer 148,Medan
ORD0427,2023-03-03,2023,March,Produk 25,Kebutuhan Harian,Aqua,11783,1,11783,0.28,"(0.22, 0.3]",Very High,Yes,8484,C187,Customer 187,Surabaya
ORD0493,2023-05-08,2023,May,Produk 3,Kebutuhan Harian,Aqua,24256,4,97024,0.27,"(0.22, 0.3]",Very High,Yes,70828,C067,Customer 67,Medan
ORD0021,2022-01-21,2022,January,Produk 17,Pakaian,Levi's,30150,3,90450,0.18,"(0.15, 0.22]",High,Yes,74169,C150,Customer 150,Yogyakarta
ORD0407,2023-02-11,2023,February,Produk 12,Kebutuhan Harian,Levi's,44224,3,132672,0.16,"(0.15, 0.22]",High,Yes,111444,C189,Customer 189,Jakarta
ORD0107,2022-04-17,2022,April,Produk 54,Snack,Levi's,29442,4,117768,0.17,"(0.15, 0.22]",High,Yes,97747,C015,Customer 15,Surabaya
ORD0336,2022-12-02,2022,December,Produk 24,Pakaian,Levi's,41368,3,124104,0.29,"(0.22, 0.3]",Very High,Yes,88114,C199,Customer 199,Yogyakarta
ORD0303,2022-10-30,2022,October,Produk 29,Snack,Samsung,6990,2,13980,0.23,"(0.22, 0.3]",Very High,Yes,10765,C068,Customer 68,Yogyakarta
ORD0117,2022-04-27,2022,April,Produk 43,Kebutuhan Harian,Indomaret,42011,2,84022,0.03,"(-0.001, 0.0775]",Low,Yes,81501,C082,Customer 82,Medan
ORD0124,2022-05-04,2022,May,Produk 25,Kebutuhan Harian,Aqua,11783,3,35349,0.23,"(0.22, 0.3]",Very High,Yes,27219,C124,Customer 124,Yogyakarta
ORD0399,2023-02-03,2023,February,Produk 100,Kebutuhan Harian,Levi's,18575,3,55725,0.05,"(-0.001, 0.0775]",Low,Yes,52939,C146,Customer 146,Bandung
ORD0281,2022-10-08,2022,October,Produk 60,Elektronik,Samsung,25908,2,51816,0.13,"(0.0775, 0.15]",Moderate,Yes,45080,C081,Customer 81,Yogyakarta
ORD0292,2022-10-19,2022,October,Produk 90,Minuman,Lifebuoy,15682,3,47046,0.06,"(-0.001, 0.0775]",Low,Yes,44223,C129,Customer 129,Jakarta
ORD0203,2022-07-22,2022,July,Produk 65,Minuman,Indomaret,28570,3,85710,0.21,"(0.15, 0.22]",High,Yes,67711,C231,Customer 231,Medan
ORD0051,2022-02-20,2022,February,Produk 84,Kebutuhan Harian,Indomaret,31399,4,125596,0.26,"(0.22, 0.3]",Very High,Yes,92941,C108,Customer 108,Medan
ORD0271,2022-09-28,2022,September,Produk 28,Pakaian,Aqua,18490,1,18490,0.09,"(0.0775, 0.15]",Moderate,Yes,16826,C186,Customer 186,Medan
ORD0324,2022-11-20,2022,November,Produk 16,Kebutuhan Harian,Aqua,45738,2,91476,0.02,"(-0.001, 0.0775]",Low,Yes,89646,C208,Customer 208,Yogyakarta
ORD0277,2022-10-04,2022,October,Produk 47,Minuman,Aqua,14916,4,59664,0.09,"(0.0775, 0.15]",Moderate,Yes,54294,C113,Customer 113,Medan
ORD0141,2022-05-21,2022,May,Produk 81,Kebutuhan Harian,Indomaret,15093,1,15093,0.2,"(0.15, 0.22]",High,Yes,12074,C243,Customer 243,Bandung
ORD0470,2023-04-15,2023,April,Produk 92,Elektronik,Samsung,36480,3,109440,0.1,"(0.0775, 0.15]",Moderate,Yes,98496,C024,Customer 24,Medan
ORD0275,2022-10-02,2022,October,Produk 58,Snack,Indomaret,7717,3,23151,0.08,"(0.0775, 0.15]",Moderate,Yes,21299,C130,Customer 130,Yogyakarta
ORD0290,2022-10-17,2022,October,Produk 76,Snack,Samsung,17342,4,69368,0.06,"(-0.001, 0.0775]",Low,Yes,65206,C224,Customer 224,Jakarta
ORD0334,2022-11-30,2022,November,Produk 27,Pakaian,Aqua,9971,3,29913,0.15,"(0.0775, 0.15]",Moderate,Yes,25426,C148,Customer 148,Bandung
